celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,followers,followers_log,week1_total,week2_total,week3_total,week4_total,week5_total,week6_total,week7_total,week8_total,week9_total,week10_total,week11_total,elimination_week,fan_vote_pct_uniform,fan_vote_scaled_uniform,fan_vote_pct_judge_proportional,fan_vote_scaled_judge_proportional,fan_vote_pct_instagram,fan_vote_scaled_instagram,IG_followers_normalized
Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,United States,31,13,Eliminated Week 1,12,5.0,4.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,220000.0,12.301387370778713,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
Hope Solo,Maksim Chmerkoskiy,Athlete,Washington,United States,30,13,Eliminated Week 9,4,7.0,7.0,7.0,,6.0,7.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,7.0,6.0,7.0,,8.5,8.0,8.5,,8.5,9.0,8.5,,8.1666,8.1666,8.1666,,0.0,0.0,0.0,,,,,,850000.0,13.652992804936396,21.0,19.0,24.0,24.0,24.0,20.0,25.0,26.0,24.4998,0.0,0.0,9.0,0.24999993371700088,2499999.337170009,0.2067502375032949,2067502.375032949,0.24406895139428775,2440689.5139428773,0.26116641462589596
Chynna Phillips,Tony Dovolani,Singer/Rapper,California,United States,43,13,Eliminated Week 4,9,8.0,7.0,7.0,,7.0,7.0,7.0,,8.0,9.0,9.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,100000.0,11.51293546492023,22.0,21.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.10821861826754353,1082186.1826754352,0.09519377525326014,951937.7525326015,0.09849854256211239,984985.425621124,0.10235476928908972
Kristin Cavallari,Mark Ballas,TV Personality,Colorado,United States,24,13,Eliminated Week 3,10,7.0,6.0,6.0,,8.0,7.0,7.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,4900000.0,15.404745967162468,19.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.08667502580659078,866750.2580659079,0.07528261108832682,752826.1108832682,0.08708122622827533,870812.2622827532,0.12045738743512804
Carson Kressley,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,13,Eliminated Week 5,8,6.0,5.0,6.0,,6.0,6.0,6.0,,8.0,7.0,8.0,,7.0,6.0,7.0,,6.0,6.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,340000.0,12.73670383776449,17.0,18.0,23.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.12499996135618928,1249999.6135618929,0.10106382816275229,1010638.2816275229,0.12116632564227806,1211663.2564227805,0.12614624753371215
Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42,13,Eliminated Week 6,7,6.0,5.0,6.0,,6.0,5.0,6.0,,6.0,6.0,6.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,47000.0,10.757924157061597,17.0,17.0,18.0,21.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1428569434610957,1428569.434610957,0.11445782407827139,1144578.240782714,0.12192897029198585,1219289.7029198585,0.1219289989960291
Nancy Grace,Tristan MacManus,TV Personality,Georgia,United States,51,13,Eliminated Week 8,5,5.0,5.0,6.0,,6.0,8.0,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,7.0,8.0,,9.0,7.0,8.0,,7.5,7.0,7.5,,7.5,7.0,7.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,233000.0,12.358798024384122,16.0,21.0,21.0,21.0,22.0,24.0,22.0,22.0,0.0,0.0,0.0,8.0,0.1999999970174765,1999999.970174765,0.16988416210468343,1698841.6210468344,0.19120667720638776,1912066.7720638777,0.19120674955091282
Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,13,2nd Place,2,6.0,5.0,5.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,8.0,8.0,,8.0,7.0,7.0,,9.0,8.0,8.5,,8.5,8.5,8.5,,11.1666,10.6666,10.6666,,9.4444,9.4444,9.4444,,,,,,3300000.0,15.009433329466965,16.0,21.0,24.0,24.0,25.0,22.0,25.5,25.5,32.4998,28.333199999999998,0.0,,0.2500000107725075,2500000.107725075,0.27426107309874054,2742610.7309874054,0.28711359920110946,2871135.9920110945,0.2871135980388128
William Levy,Cheryl Burke,Actor/Actress,,Cuba,31,14,3rd Place,3,8.0,8.0,8.0,,9.0,7.0,9.0,,9.0,9.0,10.0,,7.0,7.0,8.0,,10.0,9.0,10.0,,12.0,11.0,13.0,,9.0,8.5,9.0,,9.5,9.5,9.5,,9.5,9.5,10.0,,10.0,9.6666,10.0,,,,,,12000000.0,16.300417291085605,24.0,25.0,28.0,22.0,29.0,36.0,26.5,28.5,29.0,29.666600000000003,0.0,,0.25000016301821737,2500001.6301821736,0.25217391868485284,2521739.186848528,0.3029095583555118,3029095.583555118,0.3029095557514042
Jack Wagner,Anna Trebunskaya,Actor/Actress,Missouri,United States,52,14,Eliminated Week 3,11,8.0,7.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,125000.0,11.736077016252437,23.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0901086114133674,901086.114133674,0.08491378659620215,849137.8659620215,0.0651531329009962,651531.3290099619,0.08446333129487023
Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,14,Eliminated Week 4,10,8.0,7.0,8.0,,8.0,7.0,8.0,,8.0,8.0,8.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,1400000.0,14.151983508870947,23.0,23.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.09735406931524089,973540.6931524089,0.08533688311596144,853368.8311596144,0.08285145797521035,828514.5797521034,0.11124662036393418
Jaleel White,Kym Johnson,Actor/Actress,California,United States,35,14,Eliminated Week 7,7,9.0,8.0,9.0,,7.0,7.0,8.0,,9.0,8.0,8.0,,8.0,7.0,7.0,,8.0,8.0,8.0,,12.6666,11.6666,12.6666,,9.0,8.0,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,945000.0,13.758941264676379,26.0,22.0,25.0,22.0,24.0,36.9998,25.5,0.0,0.0,0.0,0.0,7.0,0.13690746822728672,1369074.6822728673,0.1275653922079399,1275653.9220793988,0.11030107716078068,1103010.7716078067,0.15783591525898205
Roshon Fegan,Chelsie Hightower,Actor/Actress,California,United States,20,14,Eliminated Week 8,6,8.0,7.0,8.0,,9.0,8.0,9.0,,8.0,8.0,9.0,,9.0,8.0,9.0,,9.0,8.0,9.0,,8.6666,9.6666,9.6666,,9.5,8.0,8.5,,9.5,9.0,9.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,485000.0,13.091906231773164,23.0,26.0,25.0,26.0,26.0,27.9998,26.0,28.0,0.0,0.0,0.0,8.0,0.15784503391897442,1578450.339189744,0.1542771287653385,1542771.287653385,0.12534977208248343,1253497.7208248344,0.17833105793552417
Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,14,Eliminated Week 8,5,7.0,6.0,7.0,,7.0,6.0,7.0,,8.0,8.0,8.0,,7.0,8.0,7.0,,7.0,7.0,7.0,,10.0,10.0,10.0,,8.0,7.5,8.0,,8.5,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,670.0,6.508769136971682,20.0,20.0,24.0,22.0,21.0,30.0,23.5,25.5,0.0,0.0,0.0,8.0,0.17413555633216682,1741355.5633216682,0.17056765853044953,1705676.5853044952,0.14164029242055015,1416402.9242055016,0.08865902837260405
Martina Navratilova,Tony Dovolani,Athlete,,Czechoslovakia,55,14,Eliminated Week 2,12,7.0,6.0,7.0,,6.0,5.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,136000.0,11.820417517632333,20.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0833333288142816,833333.2881428159,0.06319701717510262,631970.1717510262,0.06586178787155447,658617.8787155447,0.07840074462781933
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,14,1st Place,1,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,8.0,9.0,,11.3333,11.3333,11.3333,,9.0,8.5,9.0,,9.5,9.0,9.0,,9.5,9.0,10.0,,10.0,9.6666,10.0,,,,,,114000.0,11.643962499267984,21.0,24.0,26.0,27.0,27.0,33.9999,26.5,27.5,28.5,29.666600000000003,0.0,,0.2517826437953784,2517826.437953784,0.25105797343156505,2510579.7343156505,0.23414609402235587,2341460.940223559,0.21637897023459413
Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,14,Eliminated Week 5,9,7.0,6.0,7.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,7.0,,6.0,6.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,320000.0,12.676079399771027,20.0,21.0,24.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.11111103115206365,1111110.3115206365,0.08482142564776315,848214.2564776315,0.08880739534353978,888073.9534353978,0.11211744646807736
Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,14,Eliminated Week 6,8,8.0,7.0,8.0,,7.0,5.0,7.0,,8.0,8.0,8.0,,7.0,6.0,7.0,,7.0,7.0,8.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,547000.0,13.212205909556012,23.0,19.0,24.0,20.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,6.0,0.12499999144132928,1249999.914413293,0.09302347194938582,930234.7194938582,0.1093549840903722,1093549.840903722,0.1316158091731324
Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31,14,2nd Place,2,9.0,8.0,9.0,,9.0,8.0,9.0,,10.0,9.0,10.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,13.3333,12.3333,13.3333,,9.5,8.5,9.0,,9.0,9.0,9.5,,9.5,9.0,9.5,,10.0,10.0,10.0,,,,,,143000.0,11.870606902224587,26.0,26.0,29.0,24.0,29.0,38.9999,27.0,27.5,28.0,30.0,0.0,,0.2561303452316214,2561303.4523162143,0.2554057934667809,2554057.934667809,0.23849391977456016,2384939.1977456016,0.2205906878972255
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,14,Eliminated Week 9,4,7.0,7.0,7.0,,8.0,8.0,9.0,,9.0,9.0,9.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,9.3333,10.3333,10.3333,,10.0,9.0,9.5,,9.5,7.5,9.5,,10.0,9.5,10.0,,0.0,0.0,0.0,,,,,,1200000.0,13.997832948091215,21.0,25.0,27.0,26.0,27.0,29.999899999999997,28.5,26.5,29.5,0.0,0.0,9.0,0.2420868479547824,2420868.4795478242,0.24136231441680123,2413623.1441680123,0.22445042784757155,2244504.2784757153,0.2601207861167762
Gilles Marini,Peta Murgatroyd,Actor/Actress,,France,36,15,Eliminated Week 8,6,8.0,8.0,8.0,,8.5,8.5,8.5,,8.5,8.5,8.5,,10.0,9.5,10.0,10.0,9.5,9.25,9.5,,9.0,9.0,9.5,,11.1666,11.1666,11.1666,,9.5,10.0,9.7777,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,149400.0,11.914389245098882,24.0,25.5,25.5,39.5,28.25,27.5,33.4998,29.2777,0.0,0.0,0.0,8.0,0.07142858403680012,714285.8403680013,0.07345966005755605,734596.6005755606,0.06589134665478487,658913.4665478487,0.0658913416113707
Gilles Marini,Peta Murgatroyd,Actor/Actress,,France,36,15,Eliminated Week 8,6,8.0,8.0,8.0,,8.5,8.5,8.5,,8.5,8.5,8.5,,10.0,9.5,10.0,10.0,9.5,9.25,9.5,,9.0,9.0,9.5,,11.1666,11.1666,11.1666,,9.5,10.0,9.7777,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,149000.0,11.91170829631447,24.0,25.5,25.5,39.5,28.25,27.5,33.4998,29.2777,0.0,0.0,0.0,8.0,,,,,,,
Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28,15,Eliminated Week 6,8,7.5,7.5,7.5,,9.0,8.5,8.5,,8.5,8.5,8.5,,9.0,9.0,8.5,9.0,9.75,9.75,9.75,,10.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,220000.0,12.301387370778713,22.5,26.0,25.5,35.5,29.25,30.0,0.0,0.0,0.0,0.0,0.0,6.0,0.06250000342197276,625000.0342197276,0.06637168405100662,663716.8405100661,0.05989551277637237,598955.1277637237,0.059895500676328484
Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28,15,Eliminated Week 6,8,7.5,7.5,7.5,,9.0,8.5,8.5,,8.5,8.5,8.5,,9.0,9.0,8.5,9.0,9.75,9.75,9.75,,10.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,220000.0,12.301387370778713,22.5,26.0,25.5,35.5,29.25,30.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,15,Eliminated Week 8,7,6.5,6.0,6.5,,7.0,7.0,7.0,,8.0,8.0,8.0,,7.5,7.5,7.5,7.5,8.75,8.75,8.75,,9.5,8.5,9.5,,9.3333,9.3333,9.3333,,8.5,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,270000.0,12.506180941677357,19.0,21.0,24.0,30.0,26.25,27.5,27.999899999999997,25.5,0.0,0.0,0.0,8.0,0.07492132382214786,749213.2382214786,0.07063349260537838,706334.9260537837,0.07158138359764744,715813.8359764745,0.06917975324636186
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,15,Eliminated Week 8,7,6.5,6.0,6.5,,7.0,7.0,7.0,,8.0,8.0,8.0,,7.5,7.5,7.5,7.5,8.75,8.75,8.75,,9.5,8.5,9.5,,9.3333,9.3333,9.3333,,8.5,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,270000.0,12.506180941677357,19.0,21.0,24.0,30.0,26.25,27.5,27.999899999999997,25.5,0.0,0.0,0.0,8.0,,,,,,,
Kelly Monaco,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,15,3rd Place,3,7.0,7.0,7.5,,7.5,7.0,7.5,,9.0,9.0,9.0,,9.0,9.5,9.5,9.5,8.5,8.5,8.75,,9.0,9.0,9.0,,12.0,12.0,12.0,,9.5,9.3333,9.5,,8.7777,9.3333,9.0,,9.6666,9.6666,9.7777,,,,,,237000.0,12.37581963951765,21.5,22.0,27.0,37.5,25.75,27.0,36.0,28.3333,27.110999999999997,29.1109,0.0,,0.10110638934206975,1011063.8934206975,0.0981512726634892,981512.726634892,0.09546597564730348,954659.7564730349,0.09376708840118601
Kelly Monaco,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,15,3rd Place,3,7.0,7.0,7.5,,7.5,7.0,7.5,,9.0,9.0,9.0,,9.0,9.5,9.5,9.5,8.5,8.5,8.75,,9.0,9.0,9.0,,12.0,12.0,12.0,,9.5,9.3333,9.5,,8.7777,9.3333,9.0,,9.6666,9.6666,9.7777,,,,,,236000.0,12.371591321286905,21.5,22.0,27.0,37.5,25.75,27.0,36.0,28.3333,27.110999999999997,29.1109,0.0,,,,,,,,
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,Eliminated Week 9,5,7.5,7.0,7.5,,8.5,8.0,8.0,,9.0,8.0,8.5,,8.5,9.0,8.5,8.5,9.0,9.75,9.5,,10.0,10.0,10.0,,11.0,11.0,11.0,,9.7777,9.5,10.0,,9.3333,9.5,9.7777,,0.0,0.0,0.0,,,,,,200000.0,12.206077645517674,22.0,24.5,25.5,34.5,28.25,30.0,33.0,29.2777,28.611,0.0,0.0,9.0,0.10000001624160348,1000000.1624160348,0.10145766334473795,1014576.6334473795,0.09251267476665229,925126.7476665229,0.0925126228223922
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,Eliminated Week 9,5,7.5,7.0,7.5,,8.5,8.0,8.0,,9.0,8.0,8.5,,8.5,9.0,8.5,8.5,9.0,9.75,9.5,,10.0,10.0,10.0,,11.0,11.0,11.0,,9.7777,9.5,10.0,,9.3333,9.5,9.7777,,0.0,0.0,0.0,,,,,,200000.0,12.206077645517674,22.0,24.5,25.5,34.5,28.25,30.0,33.0,29.2777,28.611,0.0,0.0,9.0,,,,,,,
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,Eliminated Week 9,4,8.0,8.5,8.0,,7.5,7.5,7.5,,8.5,8.0,8.5,,9.0,9.0,9.0,9.0,9.25,9.25,9.5,,8.5,8.5,9.5,,10.8333,11.8333,11.8333,,9.5,9.7777,9.7777,,9.0,9.0,9.0,,0.0,0.0,0.0,,,,,,691000.0,13.445896549926763,24.5,22.5,25.0,36.0,28.0,26.5,34.4999,29.0554,27.0,0.0,0.0,9.0,0.10149998544348159,1014999.8544348158,0.0985448892952527,985448.8929525269,0.10190950025263731,1019095.0025263731,0.10190949067811893
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,Eliminated Week 9,4,8.0,8.5,8.0,,7.5,7.5,7.5,,8.5,8.0,8.5,,9.0,9.0,9.0,9.0,9.25,9.25,9.5,,8.5,8.5,9.5,,10.8333,11.8333,11.8333,,9.5,9.7777,9.7777,,9.0,9.0,9.0,,0.0,0.0,0.0,,,,,,691000.0,13.445896549926763,24.5,22.5,25.0,36.0,28.0,26.5,34.4999,29.0554,27.0,0.0,0.0,9.0,,,,,,,
Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,15,2nd Place,2,8.0,6.5,7.5,,8.5,8.0,8.5,,9.0,8.0,9.5,,10.0,9.5,10.0,10.0,9.25,9.0,10.0,,9.5,8.5,10.0,,12.6666,12.6666,12.6666,,10.0,8.3333,9.5,,9.5,10.0,10.0,,9.6666,9.5,9.7777,,,,,,4000000.0,15.201805169084134,22.0,25.0,26.5,39.5,28.25,28.0,37.9998,27.8333,29.5,28.944300000000002,0.0,,0.10000000649443845,1000000.0649443845,0.10461015192118836,1046101.5192118837,0.11594029734148514,1159402.9734148514,0.11594029642761346
Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,15,2nd Place,2,8.0,6.5,7.5,,8.5,8.0,8.5,,9.0,8.0,9.5,,10.0,9.5,10.0,10.0,9.25,9.0,10.0,,9.5,8.5,10.0,,12.6666,12.6666,12.6666,,10.0,8.3333,9.5,,9.5,10.0,10.0,,9.6666,9.5,9.7777,,,,,,4400000.0,15.29711532616119,22.0,25.0,26.5,39.5,28.25,28.0,37.9998,27.8333,29.5,28.944300000000002,0.0,,,,,,,,
Pamela Anderson,Tristan MacManus,Model,,Canada,45,15,Eliminated Week 1,13,5.5,5.5,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,5100000.0,15.444751293772967,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
Pamela Anderson,Tristan MacManus,Model,,Canada,45,15,Eliminated Week 1,13,5.5,5.5,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,51000000.0,17.747336210296442,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
Helio Castroneves,Chelsie Hightower,Racing Driver,,Brazil,37,15,Eliminated Week 3,10,7.0,7.5,7.0,,8.0,7.5,7.5,,8.5,8.5,8.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,149000.0,11.91170829631447,21.5,23.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.04545454689424923,454545.46894249227,0.04586331478612008,458633.1478612008,0.042719746589797665,427197.46589797665,0.042719690330196916
Helio Castroneves,Chelsie Hightower,Racing Driver,,Brazil,37,15,Eliminated Week 3,10,7.0,7.5,7.0,,8.0,7.5,7.5,,8.5,8.5,8.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,149000.0,11.91170829631447,21.5,23.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,35,15,Eliminated Week 2,12,6.5,7.0,7.0,,7.5,7.5,7.5,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,550000.0,13.217675375388819,20.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.041666669610060623,416666.69610060623,0.04076087509177645,407608.7509177645,0.04327895754179056,432789.5754179056,0.043278948503950754
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,35,15,Eliminated Week 2,12,6.5,7.0,7.0,,7.5,7.5,7.5,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,546600.0,13.211474381965832,20.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,15,Eliminated Week 3,11,7.0,7.0,7.5,,7.5,7.5,7.5,,8.0,8.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,110000.0,11.608244735642321,21.5,22.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0454545786090149,454545.786090149,0.04316554306414189,431655.43064141885,0.043226510547474964,432265.10547474964,0.04163136034293353
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,15,Eliminated Week 3,11,7.0,7.0,7.5,,7.5,7.5,7.5,,8.0,8.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,110000.0,11.608244735642321,21.5,22.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,15,Eliminated Week 4,9,6.5,6.5,6.5,,6.0,6.0,6.0,,7.5,7.5,7.5,,8.0,8.0,8.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,544000.0,13.206706364071684,19.5,18.0,22.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0555555665967861,555555.665967861,0.04976675249111157,497667.5249111157,0.05697599379575572,569759.9379575572,0.056975990718301193
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,15,Eliminated Week 4,9,6.5,6.5,6.5,,6.0,6.0,6.0,,7.5,7.5,7.5,,8.0,8.0,8.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,544000.0,13.206706364071684,19.5,18.0,22.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,
Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,15,1st Place,1,7.0,7.0,7.0,,8.0,8.0,7.5,,9.0,9.0,9.0,,9.0,9.0,9.5,9.5,9.25,9.5,9.5,,9.5,10.0,10.0,,13.3333,12.8333,12.8333,,10.0,10.0,10.0,,9.5,9.7777,9.5,,9.7777,9.7777,9.7777,,,,,,326000.0,12.694655727828803,21.0,23.5,27.0,37.0,28.25,29.5,38.9999,30.0,28.7777,29.333099999999998,0.0,,0.10000001297447297,1000000.1297447297,0.10204879922031668,1020487.9922031668,0.09621567486529788,962156.7486529788,0.09621566659786215
